"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"HRV","Croatia",7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,8.17,8.32671428571429,8.48342857142857,8.64014285714286,8.79685714285714,8.95357142857143,9.11028571428571,9.267,9.267,9.267,9.267
"CUB","Cuba",13.497,13.497,13.497,13.497,13.497,13.497,13.497,13.497,13.8146,14.1322,14.4498,14.7674,15.085,15.3486666666667,15.6123333333333,15.876,15.617,15.358,15.143,15.495,15.495,15.495,15.495
"CYP","Cyprus",5.177,5.19675,5.2165,5.23625,5.256,5.27575,5.2955,5.31525,5.335,5.35475,5.3745,5.39425,5.414,5.504,5.611,5.7696,5.9282,6.0868,6.2454,6.404,6.404,6.404,6.404
"CZE","Czech Republic",12.51,12.51,12.51,12.51,12.51,12.51,12.51,12.51,12.51,12.51,12.51,12.51,12.564,12.175,12.175,12.175,12.175,12.175,12.175,12.175,12.175,12.175,12.175
"DNK","Denmark",9.828,9.828,17.107,10.783,14.1416666666667,17.5003333333333,20.859,19.3635,17.868,17.558,18.193,12.919,17.959,18.87,19.395,19.66075,19.9265,20.19225,20.458,20.458,20.458,20.458,20.458
"DJI","Djibouti",0.825,0.825,0.825,0.825,0.825,0.7708,0.7166,0.6624,0.6082,0.554,0.758,0.8122,0.8664,0.9206,0.9748,1.029,0.96825,0.9075,0.84675,0.786,0.786,0.786,0.786
"DMA","Dominica",5.017,5.017,5.017,5.77975,6.5425,7.30525,8.068,8.068,8.068,8.068,8.068,8.068,8.068,8.068,8.068,8.068,8.068,8.068,8.068,8.068,8.068,8.068,8.068
"DOM","Dominican Republic",3.623,3.623,3.623,3.623,3.623,3.623,3.55072727272727,3.47845454545455,3.40618181818182,3.33390909090909,3.26163636363636,3.18936363636364,3.11709090909091,3.04481818181818,2.97254545454545,2.90027272727273,2.828,2.828,2.828,2.828,2.828,2.828,2.828
"ECU","Ecuador",2.853,3.019,3.041,2.955,3.036,3.082,3.142,3.211,3.039,3.11533333333333,3.19166666666667,3.268,3.34433333333333,3.42066666666667,3.497,3.67,3.749,3.749,3.749,3.749,3.749,3.749,3.749
"EGY","Egypt",6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,5.3245,4.299,3.2735,2.248,2.248,2.248,2.248
"SLV","El Salvador",1.939,1.939,1.939,1.939,1.939,2.03266666666667,2.12633333333333,2.22,2.177,2.134,2.091,2.19733333333333,2.30366666666667,2.41,2.2055,2.001,2.001,2.001,2.001,2.001,2.001,2.001,2.001
"GNQ","Equatorial Guinea",0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699
"ERI","Eritrea",0.669,0.669,0.669,0.669,0.669,0.669,0.669,0.669,0.669,0.669,0.669,0.669,0.669,0.669,0.669,0.669,0.669,0.669,0.669,0.669,0.669,0.669,0.669
"EST","Estonia",13.012,13.012,13.012,13.012,13.012,13.012,12.5616666666667,12.1113333333333,11.661,11.2106666666667,10.7603333333333,10.31,10.2695,10.229,10.072,9.915,9.758,9.601,9.444,9.287,9.287,9.287,9.287
"ETH","Ethiopia",0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.236,0.278,0.254,0.246,0.227,0.277,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258
"FJI","Fiji",2.29,2.29,2.29,2.29,2.29,2.342,2.394,2.446,2.498,2.5016,2.5052,2.5088,2.5124,2.516,2.734,2.668,2.668,2.668,2.668,2.668,2.668,2.668,2.668
"FIN","Finland",18.237,18.237,18.237,18.237,18.237,18.237,18.237,18.237,16.73275,15.2285,13.72425,12.22,18.839,18.5864,18.3338,18.0812,17.8286,17.576,17.576,17.576,17.576,17.576,17.576
"FRA","France",9.322,9.322,9.54336363636363,9.76472727272727,9.98609090909091,10.2074545454545,10.4288181818182,10.6501818181818,10.8715454545455,11.0929090909091,11.3142727272727,11.5356363636364,11.757,12.016375,12.27575,12.535125,12.7945,13.053875,13.31325,13.572625,13.832,13.832,13.832
"GAB","Gabon",5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323
"GMB","Gambia",1.509,1.509,1.509,1.509,1.509,1.509,1.509,1.509,1.509,0.617,0.623,0.624,0.925,0.999,0.8025,0.606,0.606,0.606,0.606,0.606,0.606,0.606,0.606
"GEO","Georgia",8.68,8.68,8.68,8.68,8.68,8.68,8.68,8.68,8.68,8.68,8.68,8.68,8.428,7.978,8.033,8.1458,8.2586,8.3714,8.4842,8.597,8.597,8.597,8.597
"DEU","Germany",13.089,13.089,13.089,13.089,13.089,13.089,13.089,13.089,13.089,12.5363333333333,11.9836666666667,11.431,12.891,14.351,14.8931666666667,15.4353333333333,15.9775,16.5196666666667,17.0618333333333,17.604,17.604,17.604,17.604
"GHA","Ghana",1.101,1.101,1.101,1.101,1.101,1.101,1.101,1.101,1.101,1.101,1.10075,1.1005,1.10025,1.1,1.139,1.022,1.022,1.022,1.022,1.022,1.022,1.022,1.022
"GRC","Greece",8.164,8.164,8.164,8.164,8.164,8.164,8.2512,8.3384,8.4256,8.5128,8.6,8.826,9.2645,9.703,9.70166666666667,9.70033333333333,9.699,9.69766666666667,9.69633333333333,9.695,9.695,9.695,9.695
"GRD","Grenada",4.466,4.466,4.466,4.466,4.466,4.173,4.163,4.153,4.142,4.26866666666667,4.39533333333333,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522
"GTM","Guatemala",1.761,1.761,1.761,1.761,1.761,1.761,1.761,1.761,1.761,1.761,1.761,1.761,1.761,1.761,1.761,1.761,1.761,1.761,1.761,1.761,1.761,1.761,1.761
"GIN","Guinea",0.519,0.519,0.519,0.519,0.519,0.519,0.53175,0.5445,0.55725,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
