"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"AFG","Afghanistan",0.293856187978795,0.293856187978795,0.293856187978795,0.293856187978795,0.293856187978795,0.293856187978795,0.293856187978795,0.293856187978795,0.293856187978795,0.293856187978795,0.293856187978795,0.296325859779862,0.296303286664993,0.327112205109211,0.32269375383671,0.354903314917127,0.32817679558011,0.32299635701275,0.307553475935829,0.331662210338681,0.322682709447415,0.31657114006144,0.31657114006144
"ALB","Albania",0.421953387731138,0.421953387731138,0.421953387731138,0.421953387731138,0.421953387731138,0.421953387731138,0.421953387731138,0.421953387731138,0.421953387731138,0.421953387731138,0.422166665832347,0.420624143432267,0.404250376695128,0.403315045731864,0.544669147738899,0.555939226519337,0.555732044198895,0.53224043715847,0.526671122994652,0.514416221033868,0.549643493761141,0.514935809913908,0.514935809913908
"DZA","Algeria",0.362184621197113,0.362184621197113,0.362184621197113,0.362184621197113,0.362184621197113,0.362184621197113,0.362184621197113,0.362184621197113,0.362184621197113,0.362184621197113,0.362950966920355,0.3670543974046,0.357254912732295,0.359701559718921,0.350622442193575,0.348756906077348,0.337246777163904,0.327276867030965,0.328676470588235,0.321635472370766,0.319852941176471,0.318693347745288,0.318693347745288
"AND","Andorra",,,,,,,,,,,,,,,,,,,,,,,
"AGO","Angola",0.285857693656472,0.285857693656472,0.285857693656472,0.285857693656472,0.285857693656472,0.285857693656472,0.285857693656472,0.285857693656472,0.285857693656472,0.285857693656472,0.287365754561084,0.290097809328023,0.281634542943245,0.27622200273671,0.281788162471864,0.277532228360958,0.276012891344383,0.278346994535519,0.286363636363636,0.282954545454545,0.275802139037433,0.283106487275761,0.283106487275761
"ATG","Antigua and Barbuda",0.638075774123089,0.638075774123089,0.638075774123089,0.638075774123089,0.638075774123089,0.638075774123089,0.638075774123089,0.638075774123089,0.638075774123089,0.638075774123089,0.638075774123089,0.638075774123089,0.626306922819354,0.621770990874204,0.606959279721711,0.602463167587477,0.586533149171271,0.572427140255009,0.549398395721925,0.510160427807487,0.500980392156863,0.492455887093716,0.492455887093716
"ARG","Argentina",0.502640638122247,0.502640638122247,0.502640638122247,0.502640638122247,0.502640638122247,0.502640638122247,0.502640638122247,0.502640638122247,0.502640638122247,0.502640638122247,0.51507738241244,0.520636188916014,0.528972825632011,0.523382794736463,0.51693894516063,0.502232965009208,0.477486187845304,0.464162112932605,0.443270944741533,0.46027183600713,0.449286987522282,0.449518692873668,0.449518692873668
"ARM","Armenia",0.57282713505597,0.57282713505597,0.57282713505597,0.57282713505597,0.57282713505597,0.57282713505597,0.57282713505597,0.57282713505597,0.57282713505597,0.57282713505597,0.570810789332728,0.569740807957514,0.578644525364139,0.589780677387162,0.577684929404543,0.591666666666667,0.593876611418048,0.569558287795993,0.629411764705882,0.640819964349376,0.653966131907308,0.653245771229188,0.653245771229188
"AUS","Australia",0.758656329494679,0.758656329494679,0.758656329494679,0.758656329494679,0.758656329494679,0.758656329494679,0.758656329494679,0.758656329494679,0.758656329494679,0.758656329494679,0.759306239929072,0.757612076534327,0.758104831115018,0.753187598382666,0.740311796603233,0.743922651933702,0.742058011049724,0.735473588342441,0.736341354723708,0.742268270944742,0.734447415329768,0.729065569651458,0.729065569651458
"AUT","Austria",0.726897281441785,0.726897281441785,0.726897281441785,0.726897281441785,0.726897281441785,0.726897281441785,0.726897281441785,0.726897281441785,0.726897281441785,0.726897281441785,0.72522576330475,0.72305465437492,0.717409723966181,0.706870453820591,0.681367531205238,0.664249539594844,0.665193370165746,0.656261384335155,0.673640819964349,0.704077540106952,0.708845811051693,0.70232226836576,0.70232226836576
