"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"AFG","Afghanistan",-0.132629626787484,-0.132630633078849,-0.131197711525508,-0.129764656739912,-0.131498939234673,-0.133233347022987,-0.126678797010711,-0.12010693879748,-0.116284473342998,-0.120925904637248,-0.120534803733548,-0.124242013294689,-0.129078759071157,-0.119143009525956,-0.119152923385024,-0.10476472183811,-0.112878315860033,-0.0999997690829548,-0.105854259006691,-0.0871051025380398,-0.0911643720930209,-0.103119084772816,-0.106056830519179
"ALB","Albania",-0.0307486753640769,-0.031897305232212,-0.0318456976582396,-0.0354888609316849,-0.0370114640548732,-0.0384675122311337,-0.0357326203259407,-0.0323418050589615,-0.0356376413845839,-0.0299918793063886,-0.0360327966862714,-0.0299500917011735,-0.0250890027222911,-0.0188533986749753,0.0449077171431816,0.052905660721669,0.0492404335894883,0.0465365574282706,0.0534695111728103,0.0588117124527723,0.0689798525584369,0.053293393737886,0.0448942644600579
"DZA","Algeria",-0.118589554603622,-0.119012693961099,-0.121043557058038,-0.124165106316442,-0.122463051355001,-0.121242475051208,-0.117221268140583,-0.113716583040272,-0.112984142046629,-0.108778755683216,-0.0981787976867018,-0.102050260153479,-0.109456457568517,-0.109997245525799,-0.11830694569468,-0.12203508485751,-0.129727579036994,-0.133878197774245,-0.127507993295629,-0.136748772337403,-0.135422669444324,-0.133164988457692,-0.127939642625771
"AND","Andorra",,,,,,,,,,,,,,,,,,,,,,,
"AGO","Angola",-0.18549254059414,-0.187144258972223,-0.194956717848377,-0.202325793055653,-0.202187158198258,-0.20219487057964,-0.189470281287295,-0.178192768571616,-0.161860626666479,-0.161505673617992,-0.155499030071728,-0.142134999332797,-0.146260049182061,-0.142410179793177,-0.1372201099894,-0.135833609145724,-0.13859772005077,-0.134482204715205,-0.132533711479608,-0.132887690120284,-0.134682372448116,-0.130157977388176,-0.129846531965883
"ATG","Antigua and Barbuda",0.0860157715405963,0.0829522533455938,0.0818899076021098,0.0815915802364929,0.0813771056935711,0.0791989107273049,0.0840223219903219,0.0875569134348843,0.0865748931344439,0.0825814447121642,0.0686683993681943,0.0624044699257896,0.04724777058587,0.0532449420650812,0.0726855733126669,0.0776130456457335,0.0710134555939967,0.0787395949129182,0.0704705634448998,0.0145179422550775,0.0176318059831825,0.00484594726916199,-0.0127467699379745
"ARG","Argentina",0.013307665218858,0.0125360185249502,0.0035098139442753,-0.0016566145422689,0.000515309918668883,0.00220757928050186,-0.0224908104433951,-0.0352256381952577,-0.0291812800113365,-0.0332838976608124,-0.0144456506389883,-0.0157166679600325,-0.0181279452992277,-0.0312906554055737,-0.0303831817579758,-0.0322321553689539,-0.0387228417049343,-0.0488149944784683,-0.0603428764294317,-0.057344740229618,-0.0569994931185588,-0.0284708869402907,-0.0268001646847624
"ARM","Armenia",0.0605098259419002,0.0557201594748037,0.0507054050924627,0.0618416453342753,0.0662331863867754,0.0664226707277784,0.0713001307330288,0.0858160454109664,0.0975379805726526,0.0832253826606465,0.0857118991076483,0.0853319431653969,0.0866746313424217,0.103465560344159,0.0982393769502853,0.104101245713284,0.101452112519615,0.0930495420290498,0.115271138383553,0.114374908682181,0.118091381733977,0.120771379179861,0.116646428742502
"AUS","Australia",0.225752485784132,0.224131060328851,0.223404747085942,0.222002159657275,0.223381219629477,0.225840617682258,0.22548508274765,0.220625891368963,0.220224781674986,0.219100671305883,0.209864780444603,0.210751306825277,0.20099915383499,0.199006199811225,0.173278978367252,0.178158296796149,0.167202265625696,0.163335137224045,0.152343517264601,0.137625358050575,0.138305471158545,0.144678274892699,0.128424563591017
"AUT","Austria",0.228253756898638,0.233164091879171,0.231620130793868,0.227587345776557,0.226563165535758,0.220804635605474,0.227166349488266,0.225985421740996,0.218349276749189,0.214179099230184,0.20872218718481,0.19720745492984,0.194052747712379,0.177530056661233,0.161644492574915,0.151332868833718,0.137635369602175,0.127909633512962,0.129670391333955,0.136772143252115,0.130536699345249,0.12340805710275,0.115370783786034
"AZE","Azerbaijan",-0.0474875807744938,-0.0501006066923996,-0.0457968201747467,-0.0415664775061752,-0.0420146371835778,-0.0436477419968185,-0.0420116108035209,-0.00596098569206566,-0.00196016861250192,-0.00218840356688105,-0.00552199026597505,-0.0315493152456198,-0.0446577660864121,-0.0571806639905584,-0.0167060992604831,-0.00728352314032626,-0.0102378099816984,-0.014932079211503,-0.00429267297309072,-0.00497536402368326,0.00300680922346264,0.0128712861718798,0.0126621551094214
"BHS","Bahamas",0.0235394323041738,0.0186421068857794,0.0196430666056081,0.01839509097299,0.012534189659572,0.0103751357017239,0.00930050897350027,0.0115783448898381,0.0106848670454163,0.0107120435643507,0.002666966951484,-0.00975401860895764,-0.0114915124313684,-0.00600609426790255,-0.00873331553956902,-0.0177063231283094,-0.0183888742514929,-0.0217261949857296,-0.0333779668490161,-0.0419614664501836,-0.0491642285836826,-0.0502586287360534,-0.0556760634488303
"BHR","Bahrain",-0.0944523520078132,-0.0987588685616578,-0.096605237827707,-0.0953611847975204,-0.0950397905780604,-0.0961777111280291,-0.0816664261460534,-0.0687471268017128,-0.078105097064584,-0.0846991460676764,-0.100245534051905,-0.115154674551404,-0.109909233555725,-0.102125410894366,-0.0929987705346254,-0.104238456711738,-0.0994208301816022,-0.110882786458944,-0.129204139186612,-0.131261199466501,-0.132656815834446,-0.136173811231707,-0.149117451451945
"BGD","Bangladesh",-0.0558158265394285,-0.0562052633774158,-0.0513657293396367,-0.0466528649994801,-0.053529588499415,-0.0605065671460089,-0.0658347919541309,-0.0718834158333275,-0.0761327750095058,-0.0842705152762305,-0.0876576741844618,-0.0801722263190328,-0.0708633873161489,-0.0776398259964528,-0.0767488041188676,-0.0788996778658976,-0.0724519120982198,-0.0857518460425177,-0.0899060669399352,-0.0861197264834937,-0.0908236280453809,-0.0863336550435095,-0.0872299191964295
"BRB","Barbados",0.0726438429883711,0.0702404924916468,0.0705187974731671,0.0715012050608685,0.0724876975150134,0.0759383920214535,0.0777679171795457,0.0845632834641855,0.0889065681815506,0.0912670891500352,0.090152350800231,0.0798360783834899,0.0879797438201231,0.0872202590543659,0.0908500853492087,0.087211262302052,0.0929261032596631,0.0873093762168536,0.0876685125952174,0.0676433997021139,0.0706246817316021,0.0535447379716616,0.0520481773668851
"BLR","Belarus",-0.0243895107958024,-0.0185429324274179,-0.0245745789215226,-0.023990395242276,-0.0218052772185137,-0.0226380776381747,-0.027156706816971,-0.0329698738563626,-0.0121750424594991,-0.0216781200264178,-0.0226013346809147,-0.0341058813301999,-0.0242219289291756,-0.0105245915806489,0.0295444670310105,0.0461682526586468,0.0533080756371106,0.0766637601891964,0.074038737124181,0.0620290258927138,0.0647546501302652,0.0697951357893412,0.0660642271464596
"BEL","Belgium",0.135963394116066,0.13869278301665,0.132039765411735,0.121269361064963,0.117509097498725,0.113513357151669,0.112260119552636,0.111449707401003,0.100463325119325,0.0935189746437578,0.0923215696299611,0.0812909136413975,0.073870563610365,0.0721800354658861,0.0786645788542214,0.0673721079056234,0.0621347987350482,0.0584264212475355,0.0538446126217692,0.0359310596445497,0.0315439083406567,0.02606982813934,0.0130517012360064
"BLZ","Belize",0.0162846160783648,0.0245468887746852,0.0197102262911981,0.0213857005750434,0.0158035750274846,0.00999046297215916,0.00877112151216169,0.00829329363660225,0.0143705039293393,-0.000839419971008393,-0.000540374296901736,-0.00478885892097058,-0.0080852542697501,-0.0132786194991656,-0.0141125426956518,-0.0176662640994242,-0.02928597575421,-0.0256430413638272,-0.0259108683295122,-0.0377777488038705,-0.0385240566772894,-0.0422583712234142,-0.0451423833205017
"BEN","Benin",-0.0165308325222703,-0.0167247955120519,-0.018476208488403,-0.0201785852863266,-0.0209706298168969,-0.0216918364304823,-0.0258452935753077,-0.0297862193815819,-0.0303003090971846,-0.0389994501539308,-0.0477947835968424,-0.0393409276211392,-0.0381239336340973,-0.0429480694227957,-0.0540248104812724,-0.0559581451728634,-0.0528241008558193,-0.0504203107236776,-0.0548992919543234,-0.0432750546221448,-0.0312262923411217,-0.0449241889308066,-0.0447156374020422
"BTN","Bhutan",0.0210665504738591,0.0203186946940384,0.0207165523275078,0.0212623571987999,0.0200199662660264,0.0190473107907362,0.0189624372995061,0.0185532255175231,0.0317470561846679,0.0195796925398767,0.0305032003709809,0.0243806053741651,0.0309458907070297,0.0360545883424037,0.0265468687668731,0.0183518221697417,0.014303407422407,0.0205988854715072,0.0234361556922174,0.0401727913963828,0.0388221852995072,0.039006845135089,0.0525189799930289
"BOL","Bolivia, Plurinational State of",-0.0571142843951958,-0.0575775707836845,-0.0526364097103563,-0.0504470368341298,-0.0564784791120383,-0.0643743204914218,-0.0631500925896043,-0.0691787223551666,-0.0701186012132892,-0.0663503194090652,-0.0903755074125525,-0.0800461806211574,-0.0774953626947443,-0.0782171946777314,-0.0771580370105742,-0.0686482239984435,-0.0660040558498785,-0.0763570902698623,-0.0731664169593453,-0.0847872468497299,-0.0912627517407845,-0.0931564315360451,-0.0939088578978336
"BIH","Bosnia and Herzegovina",-0.0224643930693814,-0.0286760437561708,-0.037418602550268,-0.0442712377559694,-0.0443923514990506,-0.0419085546916417,-0.0352022591273179,-0.036383825446167,-0.040230514805533,-0.0309193259222151,-0.0355794353431215,-0.0346278858487256,-0.040403829567067,-0.0378786679196941,-0.0419454291014955,-0.0357921831954987,-0.0402589308037872,-0.0405061349517464,-0.0404136443844978,-0.0186095928308125,-0.0301157072282096,-0.0317414519041603,-0.0344548084384652
"BWA","Botswana",0.0404197400692349,0.0388689243502495,0.0374038896035992,0.0391564670863842,0.035567816693479,0.0353285928863837,0.0339303416448231,0.0292365575534106,0.0448734422270545,0.0318026476187567,0.0353925480325216,0.023498319445918,0.0170703899547988,0.0138407999472631,0.0379845334779498,0.0320534354560004,0.0253543625618585,0.0268870288118288,0.0198117855662148,0.0247852830969716,0.0227560678469192,0.0207587748866768,0.0147591139488027
"BRA","Brazil",-0.0217929790600052,-0.0235521701496644,-0.0237866746243409,-0.0224560088142982,-0.0173349656816682,-0.0143708666139215,-0.0129223454360187,-0.00955354154673277,-0.0124132016347763,-0.0218789047456875,-0.0251177445684553,-0.0221143441991332,-0.0107360962329706,-0.0106562832141662,0.00215014890184695,0.00181595302472948,-0.00301771665009831,-0.0104694493827315,-0.0170833942880073,-0.00758908416038157,-0.0116475565162257,-0.0114367599663054,-0.0167260898137499
"BRN","Brunei Darussalam",-0.215985575343765,-0.222147922433967,-0.221626533581341,-0.222416831806592,-0.225829090469186,-0.232599257239328,-0.239787590961485,-0.253026855174533,-0.261917887349596,-0.259033432447564,-0.276983742508369,-0.304010764031749,-0.303908951046708,-0.296943335005385,-0.263534898645667,-0.27990216001821,-0.298014012308263,-0.293588545093074,-0.281139580280581,-0.271727233900036,-0.273652281102433,-0.246208222710424,-0.245508463760235
"BGR","Bulgaria",0.0518502944199391,0.0587079349231623,0.0804216125579803,0.0769526489499341,0.0769516926602309,0.0675107752450378,0.0664725605150324,0.0738586575987419,0.0769404264070007,0.075684553555847,0.071885182441116,0.0775184850648243,0.069960942031676,0.0567034163039369,0.0704755768925843,0.0692504857369353,0.067803927019464,0.0601931682809927,0.0577595484785377,0.0576184553620893,0.0553949300221495,0.0494652186999103,0.0461841209477759
