ISO3,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
IND,36.7707406575146,37.010204681324296,37.1556527234221,37.4114836196799,37.654687611765205,37.962483925343896,37.597266599527,37.5707355712191,37.6479567271289,37.825945333666205,38.4476264820533,38.7094110303334,39.1630827324096,39.6725993776836,39.575165510546604,39.6523672485735,39.9248215425416,40.532170379820705,40.6723997634281,40.8272030306253,41.1585936428119,41.9894142763879,42.204313194963795
IDN,41.365319021138895,41.4518907917929,41.3197119230136,40.687283103590104,41.0735627793868,41.2010876022439,41.409652607704004,41.3528998615415,40.998387573805,41.1733354989384,41.6585506766193,42.321326121354495,42.709332248468,43.4694611313941,43.6632426984058,43.86467995132111,44.2855438300167,44.7523605864769,45.1214757367292,45.1065939092055,45.040242848511106,45.6309487989794,45.8504174013667
IRN,44.4355415483041,44.506979706818505,44.513564518629295,44.4848018493295,44.5640560432752,44.82096726369221,45.255151557834104,45.71941360916679,46.357196489012395,46.831889236686,47.299061600372,47.6072333686858,48.6262795155262,49.6171013878288,47.519544618389396,47.5020140836944,48.0815436402357,47.952709058062496,48.662944585337,49.588973230868,50.0604351509375,50.8383602309204,50.813007678663304
IRQ,38.509424663423,38.50342686309371,39.0482153064753,39.790506317798,39.7543033051751,39.7808949012501,39.892711474757796,40.092858188129505,40.1382199859049,38.8649078823604,39.3644257157225,38.552147706152205,38.739434789201496,39.30144021390829,39.6866871197868,39.8702910030663,40.1706427862339,39.897901032383,39.965504350342,40.067801664785,39.828927749365896,39.5940928554098,39.8333213937941
IRL,66.00066378110121,66.06818193561999,66.3721984735045,66.97254100275539,67.2276082238314,67.6085812880197,67.6839388021817,67.7765809793429,67.5059961208173,66.989088108112,67.5506287047942,68.5827408418242,68.63911847090729,68.242648172386,67.8217065034547,67.03588891067871,66.0598658720106,65.4554174386741,65.4068310256862,65.157900543255,65.47140035503979,64.8659306091166,64.73629493200211
ISR,61.710869846977,61.6703012835654,61.8627737754885,61.8406158092957,61.929436597789405,62.0371623811353,61.361577640875,61.252169870999005,61.2431291938132,61.6218062097425,61.5863581125604,61.6624866646455,62.438136195826395,62.282778968623106,61.4516497579269,61.8786495507938,61.83979519441421,61.590610529226105,61.2672447853794,61.0367142822606,61.334441574104005,61.6199508334076,61.144852735144795
ITA,59.89605882371679,59.8997842369961,59.9300321448767,59.92964458872851,60.170259015188705,60.948940673107394,61.0293714061403,61.071462569618795,61.031114941251495,61.0177405284571,61.4819181654339,61.7437913586307,61.538625207207794,61.070090646826706,60.8728931972971,60.63509954098411,60.532886366286405,60.1585668025187,60.0120348082776,60.475014508797905,60.66643035858561,60.6842320852389,60.6805447993112
JAM,45.304865453420106,45.5771366190414,45.864077239542205,45.8113785906124,45.7093623263595,45.0573482660941,44.0094834022422,45.62233780749929,45.6424514415625,45.8184119839293,45.7748546211172,46.264186737403094,46.3294321265242,46.4074219678139,46.457315675108994,46.4811740109233,47.01504913636371,46.9894314172674,47.4445889233521,47.66015719480479,47.8893745775936,48.74163533039929,48.688796880123995
JPN,63.404683672679795,63.550869455981704,63.674841721334,63.75542748151939,64.06868849470261,64.41817810344949,64.3023389745622,64.175665238521,64.9258876354976,65.32861137873749,65.4992309345478,65.9837512661736,66.0931463383442,65.810777233631,65.6365623017506,65.52648712171829,65.35282975838571,65.6572200584232,65.81915645925021,65.53736988317739,65.2672640312757,64.9867064166556,65.1191885374199
JOR,47.52601302802,47.627796915126,48.0731713533688,48.4518321386714,48.3882807380902,48.315569439043706,47.8830998648427,47.500586303583,48.6706346371992,48.912517294197706,49.6252150109092,49.63301256711971,50.4587820756425,50.8705037077839,50.30316650475179,50.137571594639596,50.102273451253296,50.21640828467179,50.0752163148634,49.864446765135,49.8721190886878,49.807753424016,49.640352818297394
KAZ,47.9222016936659,48.075500492092,48.8432588846661,49.38540848516621,49.4025953564038,49.5915767313511,50.6720767725724,50.9393272990769,51.76750919071671,51.7499020221733,52.4171733991036,52.468419062843104,53.364186465082206,53.498280849836505,54.636031209018604,54.7005836901373,54.9585391881902,56.5237735790043,56.5696419664179,56.995172376652604,56.830813973012894,57.26994378982229,57.630161434819705
KEN,35.758237260402396,35.639725444346396,35.514521154570396,35.566793579655794,35.5594351687752,35.881971416340605,35.7699531324931,35.872969590242896,36.243998769952,36.16535526516179,35.8334673432693,36.1306578454158,35.5776188050204,35.6282954924629,35.6119751501474,35.1896186215101,35.0892953433216,34.7147840520108,35.1622870338256,35.373521466514504,35.4981689627257,36.669752289206,36.902064769972796
KOR,59.9351692946151,60.250338545194204,61.0461559079021,60.9686600603545,61.8644281310754,62.6876254311777,63.407237420078296,63.7693810948742,63.8715826302699,64.2874290339734,64.84137948690561,64.71153776021531,65.6532734347075,65.45330544000171,65.72191428871311,66.0491786631238,66.0474423636867,66.546298623886,67.11049908410949,67.17565321922771,66.96736672961471,67.1653314176253,67.2745042416083
KWT,49.206404420163004,49.5192372701132,49.6131970362847,49.6468259250993,49.756975992691004,49.883801704381504,50.0921501734651,50.337367218724005,50.6742008260621,50.75169583111651,50.466081317153204,50.434744711683706,50.7033187285448,50.80973395959471,50.78318179493521,51.110400793424,50.744882905612,50.319906206560105,50.5657778538737,50.3839586347153,49.7308798804632,49.863502176515894,50.3222693257813
KGZ,45.7108664156748,45.573157260768205,45.3738165653933,46.365976085229704,45.8585563004504,46.4951770043132,46.8021285374377,47.08244434713039,46.7056119665586,45.68173489264171,45.1626685773878,44.9409502825372,46.5286566845153,46.7460389740045,47.8775189793916,49.1631137903419,49.731845679047204,49.2913616817809,49.809160569103206,49.9704130010075,49.6394328985516,49.9166103596344,50.087762480234296
LAO,34.1202766330277,33.2942019763907,32.609958647525204,33.40292811547,32.632077852346605,31.9334067592313,33.342780844071,33.559200065815396,32.8765973853807,33.3358769520445,33.9415861975604,34.5074424996278,35.502397135364795,35.5360498031369,35.9873006837215,35.820825854211996,36.7849444415414,37.5836692370135,38.2086429729018,38.908516886641294,39.376117570191,39.611715446362,39.401679689777396
LVA,54.5785917292544,54.58155451416229,54.6360657095782,55.276487410435706,54.739263910057495,54.95786701995271,55.819013192191704,56.8896575104463,57.2585202730915,57.452205809649,57.9427160282018,58.202161232905205,58.764875783170396,59.295063665957606,59.5703210349131,59.1271737095058,59.069013142375404,60.1440542953374,60.531713899584,60.31567448620171,60.573866510250305,60.67548253899421,60.7942863433138
LBN,44.3873702172932,44.380443501087896,44.778454962818,45.07295900585879,45.4990302378409,45.64265503036761,45.882128633643596,45.9678610837128,45.81075017067861,45.802653654604704,45.518083857200395,44.3437634664122,44.291515360682105,44.76896373801289,46.40022659190289,46.4961350821698,46.6624998274343,46.253459959350394,46.397051745717,45.4149365101171,45.2250566930015,45.1425162163483,45.1722540840897
LSO,39.7681619055707,39.9194753971128,39.920550434121,39.883820258452104,40.016398574085606,40.2151272418547,39.988802965432,40.005353623309496,39.647581350414704,39.7994460464028,39.5159375459018,39.589177730052,39.229557370360205,39.1650205216435,39.0433257147745,39.605291533428,39.301821546149995,39.0261959089191,40.5398900294697,40.620774878786,40.35877600285529,40.124534625959896,40.081043533900704
LBR,29.129407146452397,29.087759535194397,29.1687366884981,29.2451364043891,28.9640882803682,30.0553157730906,29.928600285700103,30.0198215892522,29.4051858483893,30.064916250362202,30.0570963099821,31.3725245883313,31.615378548307902,30.9507342748122,31.175271396411,31.921533217567703,31.969938124840997,32.9205206657293,33.3357722192349,32.599530481900004,32.2633916815366,32.3081014634724,32.3756451552062
LBY,43.0704406741195,43.1319709432063,43.1496207053788,43.236683219495895,43.7615874861629,44.0263452858893,44.523209866878204,45.0424817765096,45.9891478068435,46.541785970183604,46.687964415715506,46.47984522751099,47.5677502154457,48.26934398187039,47.6443606690025,46.491264118567706,43.9456239625067,43.906286953093904,42.9017578480493,41.123754557158705,40.9466279093682,40.6727632875579,40.8032161439899
LTU,54.4761777150869,54.6136879712011,54.829285548162794,55.113812893095506,54.977725946148205,54.9826774041198,55.6206153395419,56.476727166861004,56.9262202997822,57.3821109238124,56.9279160855937,57.807462086301406,57.996348011034605,58.63576753712461,58.707930552060795,58.7190096609542,58.4437835342492,58.9963340049658,59.113303314634706,60.111243410436295,61.0550582897828,61.2592590968265,61.0770259251116
LUX,62.4539164812988,63.5732834011757,63.3282013481326,63.2111885895612,62.5753121420031,66.4327339252682,64.7373648371531,64.32604657193211,62.56468035125171,63.2091718005898,63.247610095163495,63.68146429037171,63.416582982308995,64.9899061393435,65.57597994235539,66.771207650825,66.9971388088875,67.8891874009808,68.0961511338392,68.6366513669524,69.0176896037204,68.9612894976255,68.7380771370787
MKD,49.0064231913593,48.5738212325875,48.727538748583605,49.043084401852894,48.6638851093722,48.2587740304443,48.2247527312364,47.9732281786985,48.5411927298918,49.2326396213459,49.019903370494795,49.238466294019794,50.608243272867405,50.8484253879301,51.943408416420205,52.9981670933592,53.161073551848204,53.615407534300296,53.936876650894796,55.156098034019,54.988589917910296,54.9492000156007,55.0770339148235
MDG,33.953638205533,34.047930588755996,33.9415423343017,33.6180954884589,33.7036790886964,33.9908229358708,33.4788643625144,33.5708775166392,34.9019659776979,34.3302777668885,34.2512182655811,34.4003349107297,34.999298381896,34.7840542449937,33.9393066526974,33.9487822219293,33.3327103386522,33.715101757643104,33.5071489847172,32.8995408960494,32.786692739315804,33.022441942307,32.8934317307209
MWI,34.9687017696797,35.1105723322358,35.1058364584762,35.4012826713771,35.5209499226511,35.8331409853037,35.5233153256641,35.4908991140716,36.2035960637806,36.5302567754989,36.7944113440688,36.8955686261806,36.7510144827758,36.58461345063171,36.6546170112015,36.6298459598601,36.74058911033,36.532324113411704,36.2320952677701,35.6247384862667,35.6624082612524,35.5979581528119,35.6879298461259
MYS,53.547739285575,53.785065250973204,53.4945266374344,53.4857015231577,53.6895245996499,53.994697114661705,54.5087127819455,55.1262633886111,55.635736569340104,55.832347206204794,55.8085600187296,55.534670427951404,55.185074315415605,55.06919450829329,55.7902426461014,56.598058100113604,56.48603530413239,57.8830459665883,58.3398679383626,58.6072506636716,58.00624304093821,57.453089247699204,57.2907493865137
MDV,36.6025125012209,36.7745414310804,36.8189152123649,36.7426420569348,37.691545796153996,38.6191947379658,39.455357224443205,40.0423064937989,40.875513542018105,40.3440681474588,41.341389422590204,41.6804094518951,40.978459239151604,40.6138078891439,41.118621505356295,40.950439928167,40.7475403125632,41.024398993789,40.540489587593,40.6922298716609,40.3092381408635,40.7923721947218,40.4621431759682
MLI,31.6622729284964,31.7209245115623,32.000418761713,32.1226656819755,32.1356363523364,32.3275051501351,32.1625701826226,32.6204304967345,33.126322208366105,33.3655211291941,33.4912501492152,33.433736278599504,34.0072325910994,34.2320089304866,34.0320284184229,34.603752800159,34.0991496537267,33.0316462717312,33.3242595711927,33.588011729257495,33.6798149172362,33.7310819771865,33.5814915104032
MLT,53.1067866231754,52.8323475309359,54.1246133918036,53.5809522023927,54.02997571377521,55.1511394388221,55.7468065058409,55.645047882755,56.04980000278271,55.4466319173861,55.829245260848,55.8884376902218,56.3052137069864,56.63677530681729,56.527760383138705,57.0001953639196,56.8516465642379,57.5208297137403,57.39402048609429,57.161469003864795,57.4574091397686,56.52046357192761,56.917988726374396
MRT,35.2196388076294,35.559875503985,35.5355187219467,35.4739001932452,35.3415492536921,35.309024003545105,35.6205899405359,36.467849433485604,35.6476222270049,35.2246628147728,34.7493054962212,35.4726440522046,35.424959796840206,34.3341158375284,34.9781172518863,34.461260676178696,34.649472514281,35.263309088895504,35.0845430737115,35.256195819061496,35.1056436615025,35.8728261358816,36.0345950083882
MUS,50.8759116613554,50.9361900933061,51.349957771842604,51.85179227921579,51.881313161175896,52.0008912884117,52.5230866632524,52.7567961441085,52.821204764373,52.70481658066179,53.1011713378436,52.964930244691296,53.3228438978993,54.2086340287302,54.386255323372794,54.720229729290196,55.34489296452271,55.5691552562181,55.918155375248794,55.6468413430875,55.7279515863609,55.643401691435,55.6129446990013
MEX,46.5004974592869,46.580406644925795,46.926263041072595,47.3388570456474,47.6330810126062,48.0587391544417,48.5091116668011,48.9677084915431,49.0284947079745,49.0740847558625,48.5720985741824,48.919696972390206,49.5908813750356,49.4437568412673,49.291112558677206,49.58359187525121,49.770157355791596,49.523933754547,49.770162501132404,50.352027580598296,50.6753257238109,50.8949368727709,50.669420266341106
FSM,32.0872925558662,32.2113324558468,32.0921863672768,32.0146143518554,31.905817020408502,31.800771485833998,31.992564520198304,32.1698396989944,32.4007421077585,34.6852724933807,35.3050053761237,35.3604275796856,34.760248039757,34.4108414989867,34.3190840847611,34.1940370904659,34.0452734297249,34.6262583469397,34.7727314193234,35.592981075020106,35.6519573677491,36.0853821115952,36.451968417718604
MDA,46.644849729181004,46.621955394763404,46.86200053255239,46.77358607491261,46.164985699743006,44.898492101494,45.41348940784861,45.752374882862995,46.7484772286729,47.028511591093505,47.86951264852679,47.798740913749,48.397469459652605,48.3089140258337,47.1002058550031,48.2166808989809,48.8490966223022,48.9752836818851,49.1951964884017,49.4572334074364,50.2889957149409,50.15419562404821,50.4625515757243
MNG,46.6866324868448,46.9344260820625,47.494866452017895,46.937090788855,46.524304759232294,46.0025630834678,46.783910651765794,48.112385610137395,48.6454947423484,48.35029174428921,48.352725586690795,48.4620554947562,48.8281329587922,48.749754912211294,49.4743525348982,50.500093564112795,50.513818608476804,50.9570758683366,52.052856208702096,52.6136540765759,52.366096906981404,52.7436303040827,52.7272721591169
MNE,50.4948127091129,50.5112412320006,50.5299788767877,50.550453592073495,50.696845020602595,50.83955873953071,50.835180753358706,50.8112615863733,50.2526506681791,50.2165298716487,50.494385662328206,50.443579321243604,50.793939194678,51.8631361403111,52.8081208217389,53.4538012528996,53.392128876685,54.492163702176796,54.411433377597504,53.9706087327851,54.1677722569528,53.828521968276604,53.842828539896296
MAR,45.774502328646,45.890798419064105,46.319149869113,46.58046638802671,46.3842207915411,46.1698615348171,46.04819047529921,45.9436174019813,45.76621474448729,46.3591187839384,46.759022318378896,47.2872566912291,47.2547655806748,47.6635411464421,48.302778791944704,49.2526683426958,48.949952146779296,49.2845671074911,49.4789543356501,50.11387156035521,50.348331046492206,50.780915274140604,50.8079913294104
MOZ,34.227149027547604,34.274017176166396,34.5054608790243,34.9407036020905,35.025319243454106,35.1864913361145,35.4006010063369,35.3834614442745,35.1641607784151,35.229853694572,35.457436645326794,36.1897529307937,36.025826005921296,37.0456907600984,36.992472024391205,37.024990653174,37.1630942788175,36.664708788473,36.15486543065921,36.0002261619508,36.207123163239395,35.3216762732579,35.3943239317317
MMR,28.2520347688547,28.381630248605102,28.453390805740298,28.4986835111507,28.570637337281102,28.721064255148395,29.0271588905586,29.176963018112396,29.3803109769235,29.2465852349774,29.838827679559003,29.7935313047236,29.710595795738698,29.870744387606898,29.748283860995603,29.896742317308103,30.6216896336058,31.690512993154698,31.8891561215841,32.2631119740189,33.0209869449863,34.8614476942147,34.7605301809715
NAM,45.5475488256459,45.6756696351486,45.518146387646,45.4416298371024,45.223546218352205,44.987101093953896,45.154660173926004,45.3247272915487,45.55573429366979,45.064711555093496,44.788746104497996,44.85571768445539,45.0385072609649,45.522025673142096,45.11749462160561,44.6793564730657,45.23029422148561,45.687689851688205,45.561047264306794,45.3955476766904,45.6713080177016,46.0693448796291,45.897682722743994
NPL,38.2370074136795,38.11317962672479,37.9718847504867,37.228829023831295,37.1524302389101,37.1028923544852,37.0726841067666,37.014332304308894,37.481152367423,36.5600177681863,37.246473525149,37.872179356208704,37.776286448783395,37.7388167605208,38.1825405715712,38.7982806564514,39.0470312572603,39.308669559064,39.86570396870071,40.7159085333319,39.8035914094636,39.548979591013705,39.8938713349144
NLD,64.417512672236,64.7338125195079,64.9474245620779,65.2868127772891,65.8689343741113,66.061282603625,65.3067867578096,65.0692994379654,64.9772316958729,64.9408107516666,65.0863313131468,65.16815788335279,65.43918515485271,65.95135725019689,65.9267266846766,65.7979987462549,66.3766939942138,66.0238898504138,66.2906539775713,66.9063071997202,66.4928334389192,66.4891167510726,66.47328415977451
NZL,69.9979577634591,70.1146289117146,70.38373164239358,70.84170667975121,71.03136644394701,71.12482364524541,71.4691675579676,71.81193181894992,72.2489440422604,72.7400968395161,72.4571319791487,72.9285120705281,73.21557817437309,73.3090879679747,73.5495362737632,73.5006005292759,73.5784216725306,73.2869235139548,73.124390341917,73.2619467240218,73.50412143351559,73.5365544978385,73.49181076334021
NIC,38.691794655063205,39.0800500982619,39.385635451729996,39.65517477679779,39.926694686684,40.215980667824205,40.6167864185226,41.1916232681915,41.248728076549504,41.40402948820999,41.6596735763654,41.7312285901717,41.7384384948423,41.6988455790143,41.367011152488296,41.327026597625604,41.4457353062595,42.0203118848644,42.593878286550705,42.2949513383291,42.5653243829904,42.6320064495511,42.55060018141771
NER,26.8024298564677,26.962442179513,26.8103811978441,26.750935924959396,26.8974142523625,27.0193365221909,27.5393180954998,27.6119236130257,28.0891797809497,27.8306534417069,27.316634993684698,28.163069242924198,29.088561273592898,29.688460095938,29.6106996602635,29.646040310935803,30.390848758323997,30.231104993172696,30.567357767311698,30.4456739178512,30.820422263741698,30.9984521784407,30.9523058282204
NGA,35.2627023403399,35.366975141202204,35.6917449223944,35.369021065076296,35.253655661336396,35.0808131713525,35.3139887709917,34.927611253799704,35.417688461996704,35.4066718467411,36.3598243237587,36.38037892246071,37.1213206650234,37.30415964387571,37.0258560983714,36.3214831163635,36.5676298630265,36.1391749844925,35.9377372302909,36.5340394020751,37.491763449045294,37.552863449183704,37.6357333397495
NOR,74.1026847428935,74.4187725339767,74.7117079616099,74.86518340190129,75.1234364408722,75.2281053723277,75.4487277060014,75.7139690622338,75.68959014814409,75.777594561884,75.9869638511867,76.0083350262151,75.7500486705838,75.594038892887,76.1282969142505,76.0504019028116,75.812267913008,75.08627125136141,75.7898237340445,75.808531633054,75.886228556974,75.9823567760274,76.0515167493725
OMN,48.17053637036489,48.33221537694679,48.5029651187872,48.73415783418471,49.12109290399421,49.4775142784184,50.010330162352105,50.5393277273067,50.5589944302535,50.994493891759504,50.74621328812079,51.039207388314104,51.639634856934606,51.972698322752,52.1536107138385,52.245839603220396,52.39315308926329,53.112319448532105,53.750784111424295,54.200146867686904,54.4775140004655,54.885811333677594,54.72535308172271
PAK,37.8625694311444,37.9773953674124,37.9990729568044,38.0363896685533,38.1920265837456,38.2804934860348,38.209464385363496,38.1547703488421,38.3120025301266,38.065675895571395,38.2849636990824,38.9581904339245,38.9239466021566,38.3744937450691,38.114252521473105,38.058454370677,38.0274963611281,38.3956585635905,38.420465314587204,38.9734379160548,38.817899587877,38.6875598115122,38.9645484248749
PAN,47.7727279158041,48.0791100513062,48.4853284696966,48.8663909875152,48.886761357507105,48.7733298643577,48.9614910962805,49.205353332777605,49.047059414235,49.180579290696706,48.90341045958589,49.122623679425296,49.2848361256041,49.7044356557447,49.8570042978855,49.54104491807551,49.851108596505796,49.2784715270453,49.5192784244835,49.92493088298579,50.5121049735714,50.8550084709688,50.8141777829935
PNG,38.1067714312713,38.082010512535,36.8317997185526,37.417171360177704,37.080161729720004,36.9726349954763,37.200174756188204,36.770835622236206,36.5061090493915,36.3914960919589,35.6921242547399,36.333026717997896,35.9327654815279,35.83176256773571,35.47148417817839,35.2567008728922,35.4868827423421,35.0118252884172,35.254688486769396,35.3737774958905,34.9195498572544,35.302290180537206,35.170927719299804
PRY,42.042318290738,42.2363476670485,42.114445221339295,41.9729437001821,41.844751566475104,42.0654800455161,42.201082022045895,42.6290372012897,43.1466553708166,43.7579660858153,44.09781341056829,44.798735106895506,45.1203520923107,46.352546974801506,46.33029585635139,46.1293646430155,46.5244265569706,46.508952261985705,46.7278735711421,46.8232831146455,47.122145930284994,47.3753160279366,47.55374966593921
PER,45.517784531553104,45.595377250927,45.983949678971996,45.106312097577295,45.1476177090285,45.0864226833175,45.1547363401202,45.26694572769279,45.599363311222895,45.9677431073135,45.841267964095,46.4134867269451,47.2753219502167,47.61073518938729,47.42686387635221,48.338579724568795,49.444238713588895,49.8191157777417,50.4358723162148,50.3750556616851,50.5879249773149,51.0047966256316,50.803554253142096
PHL,41.0881107048182,41.150184930198705,41.4135827738274,41.6648043072127,40.982665044101,40.361933071867206,40.6954704317925,41.0859924098756,40.5340300040892,40.210434539132706,41.0201993628577,40.6671418802647,40.8252762183121,40.886627917731104,41.1450688174619,41.2041336739551,41.8159930266385,42.5127289689298,43.0750812093025,43.740215030734994,43.441082650014,43.052753452315294,43.149130987211706
POL,56.776563919492,56.9188521292256,57.198013002409,57.316223476821605,57.1805292486381,57.2044180743097,57.3810943187596,57.7810911386786,57.542756947319994,57.2064635547379,57.7959352385392,57.9851211215924,58.7830458944931,59.4812201569146,59.7811678425908,60.82904569901179,61.626413884581396,62.0165033315841,62.528106218656305,63.3310214434739,63.6622877822519,63.318349988658596,63.1186362636966
PRT,56.1847950207271,56.4050977926791,56.5496883532557,56.8960377036273,56.9804650318915,57.1356503247338,57.6225307019492,58.096521152615395,58.09408770941171,57.945735101869495,58.132174445146596,57.8976569213103,58.8682875533653,59.733601360822604,59.8160298915079,59.8652483051215,60.4052371004978,61.14436209861201,61.3735903440715,61.61780674540749,62.040255704354,61.4598314478982,61.621074142854994
QAT,50.4257288388414,50.6233452245662,51.3173640140211,51.9562970359757,52.15303573889089,52.24288400988829,52.0782029998807,51.96038197035929,51.86651485515229,51.6004211269821,51.8426256066856,52.408557058734395,52.357093338871294,53.2749426602992,54.2254851931293,54.108644767622,53.459296363383395,54.1376074244981,54.561423508813895,53.7109649703183,53.7008080982805,53.693388132828105,53.024386566060706
ROU,45.4852333796511,45.7940674117186,45.755611900070704,45.3890451265594,45.224822091217,45.3136859390413,45.793828816103,46.4785250012012,46.2067908439501,46.653989285368795,47.2829873788954,48.004477663464606,50.285984814071,51.3222270765953,51.6581159569699,53.2336968070987,52.8052963138518,51.5928018780063,51.8281882080855,52.5838652818099,52.8018480010469,52.7566336041764,52.8016019620259
RUS,49.147237293878405,49.2348392772456,49.18094922752729,49.661608760864,50.19258387143479,50.57844032568279,51.6462805652503,52.643458422662,52.9513920820551,52.6482228110771,53.691777850045796,54.2718424145662,54.0631483548184,54.4749688713307,53.9525915562088,54.8284290890022,54.3900612744475,54.9818456472238,55.6878912719199,57.3306758332512,58.361817547606705,58.7636445192459,58.887228090617
RWA,31.419890693603396,31.2176806561514,30.8311975691363,30.4039503690171,30.6693506313997,30.967518738573798,31.4645350776296,32.0279426560822,32.605427679520396,32.796951605516895,32.510515309681004,33.8458822471275,34.4657245860721,35.154283570703,36.1432071671222,39.8719981260445,40.3674214087023,40.4946579844218,41.191310143310794,42.0182424366948,41.9093653172212,42.4941535970306,42.604332478439204
KNA,56.6034200332966,56.68692011009271,56.45532046453171,56.242295315468795,56.4943662155589,56.671967833106,56.8440670052176,56.883745480300895,56.780433455267,57.18565667823629,59.6952203600364,59.317969496891,58.481906563746,58.1334743013579,58.06077602045179,57.744204944699796,57.4229200390055,56.6043792730484,56.21930465595221,52.637169126108894,53.413656342364206,53.3627162532321,53.6326081486645
LCA,53.1121892825777,53.1682029336841,52.808697444157,52.4048462345102,53.056623805352295,53.7163573309864,53.265966451337796,52.91844226385899,53.8523541935001,53.8066736453957,55.3655311810425,55.016222876729294,54.41126148844089,54.899173743669394,55.085739224371096,54.583459136052106,54.7352063319555,53.235141927065804,53.654945964008505,52.5650515516426,52.8480862121696,52.93084237780129,53.1299279979953
VCT,56.727712426629104,56.8352339596462,56.7496356341996,56.6915015447968,57.1146653171591,57.5616561806473,57.447501689860104,57.2651460274745,57.502697631268994,57.888294787587206,60.4544978370369,59.8540135011658,58.6434321731631,58.8556871140897,58.727488917253396,58.3178226553127,58.45648658241079,58.2002628690876,57.9383108647754,56.12449604223951,56.1739351373054,55.85842421938129,55.80727175875
WSM,45.7659188258774,45.787607324448096,45.7624403413179,45.2909528793841,45.801754677575595,45.702421693354204,45.82553485222179,45.652902279758905,46.0851404162423,45.6474142197157,45.931328848898,45.7358798744998,45.863785609085504,45.8461598662102,45.4846909586536,45.7904223993273,46.1656862874442,46.9001305541118,46.3428955462422,45.9782670038902,45.98379540190329,46.0311741961937,46.498805279355494
STP,39.7664526366073,39.8403003530035,39.340141889276,38.9816083666535,39.4444994644142,39.9273799574902,39.6928804971893,39.474889943661296,39.2039301995126,39.393579026919205,39.1633463230971,39.6282375920481,39.540021729509704,39.6273460558775,39.833112494773204,40.208620975468996,40.273151588762296,41.5603794481915,41.682648077307206,41.789391564632204,42.2036035394419,42.169330693565605,42.367605456332605
SAU,47.361384305133896,47.5013427331633,47.682855753789504,47.81175250560371,48.1236736322577,48.325197289646795,48.6806551756067,49.0311923837217,49.3115321151484,48.6969791966015,49.4910682837571,49.6820455380722,50.077425734016295,51.6303520891876,52.170151248187196,52.0567339012154,52.17764980425571,53.3428382829499,53.9947358511959,53.3387108109516,53.365740576732705,54.5086331149426,54.2859939864326
SEN,34.9270544690065,34.8304755144091,34.8945461712566,34.8723178947892,34.8981836060443,35.5378812272259,35.653415714404105,35.881666850977794,35.75864149522771,35.911863579663894,35.911487212403294,35.393613698924,35.8605637701791,35.733000457770096,37.4793630229412,37.0404788962286,37.3702670094619,38.0453249215375,38.0176021053508,38.7110088637394,39.1994284427009,39.8155969909437,39.8571702673295
SRB,45.09107813964479,44.9977709734111,44.516169442733606,44.063158261166,44.29167061959539,44.3973698264769,45.1322178398676,45.9099274019157,46.23828845898029,46.5791856799114,45.921549352753495,48.10071481224179,49.1670156819497,49.3408741459822,49.355015236971795,49.77290210723021,49.9145262636401,50.1726240994583,51.007567294798605,52.10554391768889,51.500031199379606,51.3259174212261,51.3508909149742
SYC,47.930451390698096,48.3720494979111,48.1689859317282,47.6895041458187,47.8269704395883,47.936401451061705,47.899198219791,47.8521217732371,48.218196126824395,47.4806712901805,48.16763792196279,47.678729087323894,47.544803837465494,47.8049124828769,47.2335231308885,47.3349885073448,47.44308060933601,47.44109184212171,48.08989973609199,47.266676275170205,48.2330174436679,48.521386514774,48.4167449111206
SLE,32.9926643135886,33.0132561175405,32.776403269046,32.8728791009984,32.8296058899411,32.7276987587342,33.461052523246,33.9268897083901,33.9905487075816,34.5245436042876,34.286822428917496,34.3848775693166,34.8532936910156,34.5984319956045,34.7512110185505,36.0520597588422,36.0893049568499,37.400794742484,36.8209581571399,36.961763527714,37.1787106840276,37.4175676065965,37.7821759399692
SGP,62.3244990097256,62.9147425002754,63.44504678781939,63.6548720788128,64.3098859908266,65.543369096825,65.7053386955818,66.4644166836743,66.3765864891934,66.8687570347622,66.3036644853397,66.6116225911769,67.1007806730222,67.3919506823007,66.51751255949739,67.1519877534792,67.78883972040529,68.0836972221468,68.5212462451822,69.3190184949569,69.2319252089638,69.2715835976534,69.3049474587794
SVK,53.8465981683486,53.6776656225733,53.880948155390605,54.0253076724476,54.153236311240995,54.504982417892506,54.879614566589005,55.60863980591479,56.0162136915314,56.4286290945034,57.0715436096146,58.451894511333506,58.7712821980291,58.68843384207621,58.821476300494204,58.5378649934097,58.4918497320196,58.0267510800834,58.19727452885321,58.5945256183897,57.94711256894261,58.1367305067264,58.1111026421233
SVN,59.94687167935471,59.8482288118398,59.9261308967739,60.946216908591296,60.503609639203795,60.6570264551789,61.1055585619583,61.4299756490625,61.505243821522704,62.1051055209604,62.8719864318927,62.69382943987571,63.00673027835939,62.670970892951495,63.72521981306029,64.38592888055389,65.1115293133285,65.2595081076346,65.31121908933021,65.5258199406312,65.3388662805828,65.6348309998104,65.4653342855691
